Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault,RUL,Temperature (°C)_diff1,Temperature (°C)_lag1,Temperature (°C)_roll_mean_3,Temperature (°C)_roll_std_3,Exhaust Gas Temperature (°C)_diff1,Exhaust Gas Temperature (°C)_lag1,Exhaust Gas Temperature (°C)_roll_mean_3,Exhaust Gas Temperature (°C)_roll_std_3,Air Pressure (kPa)_diff1,Air Pressure (kPa)_lag1,Air Pressure (kPa)_roll_mean_3,Air Pressure (kPa)_roll_std_3,Vibrations (mm/s)_diff1,Vibrations (mm/s)_lag1,Vibrations (mm/s)_roll_mean_3,Vibrations (mm/s)_roll_std_3,RPM_diff1,RPM_lag1,RPM_roll_mean_3,RPM_roll_std_3,Fuel Flow Rate (kg/s)_diff1,Fuel Flow Rate (kg/s)_lag1,Fuel Flow Rate (kg/s)_roll_mean_3,Fuel Flow Rate (kg/s)_roll_std_3,Power Output (MW)_diff1,Power Output (MW)_lag1,Power Output (MW)_roll_mean_3,Power Output (MW)_roll_std_3,Oil Temperature (°C)_diff1,Oil Temperature (°C)_lag1,Oil Temperature (°C)_roll_mean_3,Oil Temperature (°C)_roll_std_3,Temperature (°C) Exhaust Gas Temperature (°C),Temperature (°C) Air Pressure (kPa),Temperature (°C) Vibrations (mm/s),Temperature (°C) RPM,Temperature (°C) Fuel Flow Rate (kg/s),Temperature (°C) Power Output (MW),Temperature (°C) Oil Temperature (°C),Exhaust Gas Temperature (°C) Air Pressure (kPa),Exhaust Gas Temperature (°C) Vibrations (mm/s),Exhaust Gas Temperature (°C) RPM,Exhaust Gas Temperature (°C) Fuel Flow Rate (kg/s),Exhaust Gas Temperature (°C) Power Output (MW),Exhaust Gas Temperature (°C) Oil Temperature (°C),Air Pressure (kPa) Vibrations (mm/s),Air Pressure (kPa) RPM,Air Pressure (kPa) Fuel Flow Rate (kg/s),Air Pressure (kPa) Power Output (MW),Air Pressure (kPa) Oil Temperature (°C),Vibrations (mm/s) RPM,Vibrations (mm/s) Fuel Flow Rate (kg/s),Vibrations (mm/s) Power Output (MW),Vibrations (mm/s) Oil Temperature (°C),RPM Fuel Flow Rate (kg/s),RPM Power Output (MW),RPM Oil Temperature (°C),Fuel Flow Rate (kg/s) Power Output (MW),Fuel Flow Rate (kg/s) Oil Temperature (°C),Power Output (MW) Oil Temperature (°C),sensor_mean,sensor_std,sensor_range,mRUL
820.2786170602817,14845.39546147507,3236.573616010683,1.7311771211100917,104.9288397185187,3.3829145005805863,162.886210002164,436.9219792423693,113.7294915455265,1,0.0,-141.61219853839134,961.890815598673,892.1474801321078,70.83002254990258,-69.1001769803824,506.0221562227517,495.03785446345313,53.47660729157926,1.5541670343095009,161.3320429678545,165.45755829655582,5.851482340600972,-0.4489049708627923,2.180082091972884,1.802819508412747,0.3470327023303111,574.1712112075347,14271.224250267534,14719.27986273662,400.1901726373924,1.0250081378759437,2.3579063627046426,2.609376878883107,0.6834295630690316,20.37317820100114,84.55566151751756,96.49853356096972,10.631095278923414,4.742757833223578,108.98673371230292,106.29620057903288,9.082527113549698,358397.7568961718,133612.07507876572,1420.047574790586,12177360.458851753,2774.9324281694167,86070.88353404649,93289.87004393348,71168.5652654337,756.3893341745281,6486279.567663373,1478.069699201381,45845.71632942053,49690.91454429974,281.9848801000801,2418110.2027030005,551.0301217609351,17091.461021674044,18524.965843323964,25700.00897673723,5.856424186076683,181.65040666532744,196.88589375909908,50220.70357347724,1557710.1209351425,1688359.2776258264,354.9652934128731,384.7371460930188,11933.503589649175,2061.1568363332026,4997.507045432108,14843.66428435396,0.0
870.0312488523114,14623.921797204708,3655.205582768695,2.3277019149251186,108.33603204837348,2.7173473181145185,152.92951223306636,479.79381056308273,132.0750319495192,1,0.0,49.75263179202966,820.2786170602817,884.0668938370886,71.84186238763021,42.871831320713454,436.9219792423693,474.24598200940113,34.88255174045858,-9.956697769097644,162.886210002164,159.04925506769496,5.356519211588855,0.5965247938150269,1.7311771211100917,2.0796537093360308,0.3106844901798375,-221.47366427036104,14845.39546147507,14580.180502982435,289.5740329519657,-0.6655671824660678,3.3829145005805863,2.819389393799916,0.5200671683404099,3.40719232985478,104.9288397185187,99.27351109480324,12.859376424534084,18.3455404039927,113.7294915455265,118.2637524024495,12.193728716501353,417435.6081958082,133053.45451450956,2025.1734039982173,12723268.94434055,2364.1770807446537,94255.7332587504,114909.40498924912,73374.63342185649,1116.8169716169073,7016467.164457372,1303.7664243815382,51978.95763777337,63368.78285930072,355.9743184734729,2236429.227381023,415.5625999270843,16567.7765384236,20198.170214206628,34040.13077106858,6.3251745558918,252.173989254388,307.43130478269205,39738.27467595066,1584297.6604948768,1931454.938593082,294.3866261418162,358.8937338579153,14308.484894073064,2046.5165602605127,4917.899086694344,14621.594095289784,0.0
900.2621849859091,15159.58725520959,3299.556596214655,1.4649042185528345,93.98873447331152,3.210786190243449,160.46647565457178,474.2535190468512,111.8618635807107,1,0.0,30.23093613359777,870.0312488523114,863.5240169661673,40.38688939053607,-5.540291516231548,479.79381056308273,463.65643628410095,23.31784944003816,7.536963421505419,152.92951223306636,158.76073262993404,5.192891975177161,-0.8627976963722841,2.3277019149251186,1.841261084862681,0.441807452996147,535.6654580048817,14623.921797204708,14876.30150462979,269.1667853813085,0.4934388721289307,2.7173473181145185,3.1036826696461848,0.345468220951213,-14.347297575061958,108.33603204837348,102.41786874673456,7.495996821150711,-20.213168368808496,132.0750319495192,119.2221290252521,11.170042244289656,426952.50929437473,144461.899989773,1318.7978725894504,13647603.145859526,2890.5493911511503,84614.50346100387,100705.00572376631,76101.79076822654,694.7359807152593,7189487.603080943,1522.7266496299883,44574.48807472808,53050.88245029085,235.0680171226879,2432605.5392214465,515.2235440287357,15082.040972165656,17950.079008949146,22207.34332167631,4.7034942349588125,137.68449362639626,163.86691585456478,48674.19340881755,1424830.4212548917,1695779.6814821358,301.77773068536703,359.1645267998426,10513.754993777216,2113.136965419968,5101.278276105516,15158.122350991038,0.0
902.3490296882372,15670.225223011572,3349.512952529393,2.8595203064209107,111.65916520255224,2.9186302246597555,133.98819315303788,483.6120797246761,121.80468141831209,0,1.0,2.086844702328108,900.2621849859091,890.8808211754858,18.086382439485952,9.358560677824926,474.2535190468512,479.2198031115365,4.705611321168436,-26.478282501533897,160.46647565457178,149.128060346892,13.64232892104286,1.3946160878680762,1.4649042185528345,2.217375479966288,0.703823450748238,510.6379678019821,15159.58725520959,15151.24475847529,523.2015984805614,-0.2921559655836936,3.210786190243449,2.948921244339241,0.2481101359011371,17.67043072924072,93.98873447331152,104.66131057474574,9.39088462131115,9.942817837601382,111.8618635807107,121.91385898284727,10.107026451033908,436386.8908850719,120904.11608132384,2580.2853738727194,14140012.524980633,2633.6231512404925,100755.5393763216,109910.33608929875,64798.30874929226,1382.8985624031598,7578310.209854702,1411.4848328950031,53999.72110392748,58906.21530091152,383.1419591417591,2099625.163932481,391.0619902840057,14961.009794466536,16320.389180821045,44809.32723139074,8.345882394348395,319.2916502947053,348.3029599327932,45735.59296310723,1749724.2669374505,1908706.791042123,325.8918144204458,355.5028246925381,13600.609044931554,2178.677065341184,5274.798910484278,15667.36570270515,4.0
877.4967264260379,14062.413765177129,3206.642961876865,1.551833670703969,83.33236593210802,2.5725406214667244,143.8098022814554,516.8873198085525,122.26542750930996,0,1.0,-24.85230326219937,902.3490296882372,893.3693137000613,13.785608447997486,33.27524008387644,483.6120797246761,491.5843061933599,22.40708678070558,9.82160912841752,133.98819315303788,146.08815702968835,13.38536649953386,-1.3076866357169417,2.8595203064209107,1.9587527318925708,0.7812975424920234,-1607.811457834443,15670.225223011572,14964.075414466097,821.5431095743617,-0.3460896031930311,2.9186302246597555,2.900652345456644,0.3195023546411802,-28.326799270444223,111.65916520255224,96.32675520265724,14.307398258423868,0.4607460909978726,121.80468141831209,118.64399083611086,5.878010660199981,453566.93106313335,126192.63072995289,1361.7289660004349,12339722.044591384,2257.395973935056,73123.87831076147,107287.51239449951,74333.46326345934,802.1231468388424,7268683.3611213025,1329.7136269285634,43073.44327995285,63197.44913053409,223.16889335764296,2022312.94317014,369.956558134142,11984.011068342345,17582.966955971482,21822.52717217285,3.9921551556457766,129.31797131286956,189.7356071719625,36176.13064679099,1171854.2097684534,1719347.030812187,214.37589644327764,314.532778868695,10188.667346051445,1976.291222678345,4727.020503981873,14060.861931506424,3.0
931.142496617375,15057.513039573709,3399.7195706228727,2.109651168600218,85.05243853550355,2.590422120934335,153.84008473937354,496.7766535461725,132.97916505660763,0,1.0,53.64577019133708,877.4967264260379,903.6627509105498,26.847002857728206,-20.11066626238005,516.8873198085525,499.0920176931336,16.758015515259007,10.030282457918132,143.8098022814554,143.8793600579556,9.926128580775892,0.5578174978962491,1.551833670703969,2.173668381908365,0.6561895587465395,995.09927439658,14062.413765177129,14930.050675920802,811.4489580971309,0.0178814994676108,2.5725406214667244,2.6938643223536047,0.1948582052042545,1.7200726033955362,83.33236593210802,93.3479898900546,15.88124738280999,10.713737547297669,122.26542750930996,125.68309132807651,6.322783455821839,462569.85344420775,143247.0405840488,1964.3858561221696,14020690.28451734,2412.0521209796725,79195.93996134461,123822.5517489036,76424.1624780856,1048.0254476869886,7480220.938527283,1286.8612325097376,42252.06579160898,66060.94460818566,324.548914547976,2316449.0819722414,398.5107585952858,13084.474351592226,20457.526020879657,31766.0999801497,5.464887054596976,179.4309763487233,280.5396509611536,39005.31486396893,1280678.202295886,2002335.5118314936,220.3217182217763,344.47217078601454,11310.202262479705,2107.7504939197847,5064.256582240178,15055.403388405108,2.0
846.6189785308703,14919.93360221668,3695.062491695596,2.395929655194034,101.36597395588753,2.4890259880369463,155.5503171776378,497.69403778989016,132.6257740696415,0,1.0,-84.52351808650462,931.142496617375,885.0860671914276,42.76978895633925,0.9173842437176633,496.7766535461725,503.7860037148717,11.35534063789146,1.7102324382642564,153.84008473937354,151.06673473282223,6.342596093161619,0.2862784865938157,2.109651168600218,2.01913816483274,0.429265606176784,-137.57943735702793,15057.513039573709,14679.953468989172,539.2109881429288,-0.1013961328973889,2.590422120934335,2.550662910146002,0.0541227274914086,16.31353542038397,85.05243853550355,89.91692614116636,9.952395909431653,-0.3533909869661329,132.97916505660763,129.290122211853,6.086129561993478,421357.2178945812,131691.8506390846,2028.4395173121927,12631498.946057094,2107.25663952863,85818.3573283203,112283.49736970587,77416.46543563667,1192.439904354058,7425561.99804428,1238.7733941500787,50449.240872610506,66007.05701172959,372.6876178007403,2320800.4040941005,387.1687819025303,15767.509399858476,20629.981222462466,35747.11137107689,5.963531177286351,242.86574302853705,317.762025136518,37136.10247570301,1512373.6009458671,1978767.743061642,252.30254347888032,330.10899834285425,13443.740760222703,2082.334204922979,5019.057392382276,14917.537672561486,1.0
892.8810257489354,15335.670038225231,3603.125617688792,1.7146797848999435,100.25385277972272,1.97865861524605,156.40375709843747,539.4041948397571,119.42497031205085,1,0.0,46.26204721806505,846.6189785308703,890.2141669657268,42.32481989633354,41.71015704986695,497.69403778989016,511.29162872527314,24.35051700926643,0.8534399207996728,155.5503171776378,155.26471967181627,1.305480157891514,-0.6812498702940903,2.395929655194034,2.0734202028980646,0.3420670381675376,415.7364360085503,14919.93360221668,15104.372226671874,211.7924305018882,-0.5103673727908964,2.4890259880369463,2.352702241405777,0.327874624886822,-1.1121211761648055,101.36597395588753,95.55742175703791,9.114560205580991,-13.200803757590649,132.6257740696415,128.34330314609994,7.72552371697723,481623.7707818009,139649.94706904018,1531.0050451724255,13692928.79427776,1766.706733987861,89514.76290524157,106632.2899922601,84364.84266759561,924.905468781962,8272124.7492970675,1067.2967572195444,54077.34873822988,64418.32995493368,268.1823605790918,2398556.4116003644,309.4696414396738,15680.07923834226,18678.514048174107,26295.76340244055,3.392765928780517,171.90325471972557,204.77558240634949,30344.055641705072,1537460.006290637,1831461.939030456,198.36814951420752,236.3012463834432,11972.813391887104,2143.466397175536,5158.348127263085,15333.955358440331,0.0
906.014781585595,15106.598314118844,3695.684422405607,2.4262343217164752,92.83426511575895,2.505414175740467,147.23329435967244,479.10616730639936,115.24515258810555,0,1.0,13.133755836659589,892.8810257489354,881.8382619551335,31.19971681415008,-60.29802753335776,539.4041948397571,505.4014666453488,30.879060474289883,-9.170462738765025,156.40375709843747,153.0624562119159,5.066205271140606,0.7115545368165317,1.7146797848999435,2.178947920603484,0.4023534137738728,-229.07172410638668,15335.670038225231,15120.733984853588,208.2283817029083,0.5267555604944172,1.97865861524605,2.324366259674488,0.2995037140608538,-7.419587663963767,100.25385277972272,98.1513639504564,4.6381955964659545,-4.179817723945291,119.42497031205085,122.43196565659927,9.072100998264403,434077.26952841895,133395.54103140623,2198.2041590654267,13686801.3720677,2269.942277214953,84109.21643251357,104413.81175091102,70540.37936055756,1162.423826864822,7237664.419314793,1200.359383254137,44477.46895431744,55214.663357128426,357.222472074822,2224194.236355991,368.8803828296923,13668.294682452408,16967.92347452991,36652.14731409938,6.078721863296514,225.2376802551809,279.611744620714,37848.2855634104,1402409.952890186,1740962.2277978444,232.5882838154712,288.73683897961286,10698.699048670283,2106.4954529464794,5083.367949624516,15104.172079797128,1.0
925.7219417029374,14624.01533413059,3604.4285091867873,1.385408201099792,108.09594435971886,2.863202365762659,142.45153197739342,555.9259857766205,113.3616689717431,1,0.0,19.70716011734248,906.014781585595,908.2059163458224,16.52973816572814,76.8198184702211,479.10616730639936,524.812115974259,40.435352127341936,-4.781762382279027,147.23329435967244,148.6961944785011,7.090218898264978,-1.0408261206166831,2.4262343217164752,1.842107435905403,0.5319850637189656,-482.582979988254,15106.598314118844,15022.09456215822,363.27505768573536,0.357788190022192,2.505414175740467,2.449091718916392,0.4449534537471545,15.261679243959904,92.83426511575895,100.39468741840015,7.631814275319376,-1.8834836163624544,115.24515258810555,116.01059729063311,3.103278102316247,514632.8829962527,131870.5087806707,1282.502769973273,13537771.870604904,2650.529253522253,100066.78750289165,104941.38431520766,79192.5083399222,770.1844198994162,8129870.140638962,1591.728597664558,60093.34442663142,63020.69757239921,197.3535206607101,2083213.388007796,407.8675633641879,15398.43287458503,16148.54341253895,20260.230776913635,3.966704038935914,149.7570078215813,157.0521858838127,41871.51530163211,1580796.7478738558,1657802.785345407,309.5005636200958,324.57739878669827,12253.93666169441,2059.227627185734,4914.59499994054,14622.62992592949,0.0
935.5807439044444,14840.47303216669,3279.266034293926,2.72605884959128,105.30894314215948,2.320108001553639,213.15542566088595,479.8607722588674,117.5893677753422,0,1.0,9.858802201506933,925.7219417029374,922.4391557309922,15.053871421101736,-76.06521351775302,555.9259857766205,504.9643084472957,44.13571993660256,70.70389368349254,142.45153197739342,167.61341733265058,39.51293718261068,1.3406506484914882,1.385408201099792,2.179233790802515,0.7036284438743182,216.45769803609983,14624.01533413059,14857.028893472045,241.71709817731045,-0.5430943642090202,2.863202365762659,2.562908181018922,0.2760743425078062,-2.7870012175593786,108.09594435971886,102.07971753921242,8.1271542887056,4.227698803599097,113.3616689717431,115.39872977839693,2.118029451759826,448948.49828051234,199424.11170708016,2550.448166427904,13884460.799328355,2170.648370032208,98525.0193647324,110014.34817850796,102284.92716880034,1308.1287047879914,7121360.849902404,1113.3288173495066,50533.63078196181,56426.524830107686,581.0742344612544,3163327.3461803896,494.5436086503933,22447.17260136504,25064.81174134753,40456.00284145874,6.324750949642836,287.0783763937888,320.5555366418153,34431.50022877093,1562834.5307471931,1745081.841339497,244.3281216192814,272.820033073205,12383.212045175993,2087.1268064699425,4987.54176376843,14838.152924165135,1.0
843.7678954081066,14601.987071598256,3433.8421551344886,2.007074632482879,108.58139070934016,2.623585899718543,168.135745458648,502.6759458983772,115.659666456764,1,0.0,-91.81284849633778,935.5807439044444,901.6901936718294,50.40380414538007,22.8151736395098,479.8607722588674,512.8209013112883,39.03420637239608,-45.01968020223797,213.15542566088595,174.58090103230913,35.78987522020968,-0.7189842171084009,2.72605884959128,2.0395138943913165,0.6709137572073144,-238.48596056843417,14840.47303216669,14688.82514596518,131.7919653453604,0.3034778981649042,2.320108001553639,2.60229875567828,0.2721722413930951,3.272447567180677,105.30894314215948,107.32875940373948,1.7659722074526687,-1.9297013185781964,117.5893677753422,115.53690106794971,2.116521391105396,424141.824942953,141867.54408851653,1693.505138577078,12320687.900178842,2213.6975530278987,91617.49151930527,97589.91334982734,84517.79488775466,1008.9081393719692,7340067.663211528,1318.8135237866636,54581.25328177883,58139.33223844466,337.4609895236508,2455115.9814607133,441.1185710239749,18256.413069851624,19446.5242392066,29307.277835247824,5.265732705464859,217.9309548524288,232.137582546802,38309.56738891765,1585504.063353944,1688860.9543070344,284.87260563685487,303.4430700821157,12558.487432853855,2043.179797007711,4910.389420553537,14599.979996965772,0.0
823.2942914632189,15538.0035692993,3343.960174176508,1.70179429601556,98.76863564647732,2.755477313767959,158.26294951905246,491.563892137917,125.53627409358232,0,1.0,-20.47360394488772,843.7678954081066,867.5476435919232,59.80107999211374,-11.112053760460242,502.6759458983772,491.3668700983872,11.408862796670954,-9.872795939595534,168.135745458648,179.8513735461955,29.261543711153465,-0.3052803364673191,2.007074632482879,2.1449759260299057,0.5258726499822692,936.0164977010444,14601.987071598256,14993.487891021416,486.4071147350545,0.131891414049416,2.623585899718543,2.566390405013381,0.2232489708048327,-9.812755062862834,108.58139070934016,104.21965649932564,4.996243541264417,9.87660763681832,115.659666456764,119.59510277522948,5.234890091515286,404701.7462865885,130296.98288916748,1401.077529154278,12792349.639339233,2268.5687426815657,81315.65390335537,103353.2978328083,77796.3514468121,836.5406277675152,7637921.510577611,1354.4931530535102,48551.0949595342,61709.09949793368,269.330984762122,2459090.274514872,436.0899670097528,15631.415597384124,19867.74100968255,26442.48584570296,4.689255575370591,168.08390076841422,213.63691519550432,42814.6163364498,1534667.4132097866,1950583.0749426167,272.1547348356816,345.91235531982244,12399.046516365344,2154.9858604711662,5231.288729032552,15536.301775003283,2.0
963.8838410949254,15010.65582433597,3766.114980807808,1.8504091137862828,106.0258026797834,2.2270958682062574,145.3358300358721,503.7025740050289,124.20309817485204,0,1.0,140.58954963170652,823.2942914632189,876.9820093220836,75.95221121685319,12.138681867111927,491.563892137917,499.3141373471076,6.731509260133409,-12.927119483180348,158.26294951905246,157.24484167119087,11.434003826911836,0.1486148177707227,1.70179429601556,1.8530926807615733,0.1526578596312152,-527.3477449633301,15538.0035692993,15050.215488411175,469.2605313239525,-0.5283814455617017,2.755477313767959,2.535386360564253,0.2750111034735483,7.257167033306075,98.76863564647732,104.45860967853362,5.0906395382416205,-1.3331759187302763,125.53627409358232,121.79967957506608,5.35902606144653,485510.77180136816,140086.85810369565,1783.5794441933792,14468528.59331487,2146.661719933285,102196.55794216224,119717.3593446665,73206.03168422617,932.055833576515,7560905.976221607,1121.7939213714565,53405.46972075619,62561.42025007228,268.930744458072,2181586.1236126665,323.67682657521766,15409.348037685912,18051.160366269032,27775.854341260427,4.121038491804633,196.19111157517727,229.82654482323863,33430.169565444834,1591516.832525187,1864369.9590189152,236.12962707139752,276.6122067636292,13168.733179304629,2107.235559413553,5046.805481541649,15008.805415222185,1.0
916.6157005989796,15950.595342876504,3260.6422707147376,2.40445963469636,95.54349696970006,2.3646091406969005,140.97562346112247,513.3377598521938,125.91801191145017,1,0.0,-47.26814049594577,963.8838410949254,901.2646110523746,71.54087872756662,9.635185847164903,503.7025740050289,502.8680753317132,10.910894547951518,-4.36020657474964,145.3358300358721,148.1914676720157,8.99048999165247,0.5540505209100772,1.8504091137862828,1.9855543481660671,0.3703144884115746,939.9395185405338,15010.65582433597,15499.75157883726,471.1358463429365,0.1375132724906431,2.2270958682062574,2.4490607742237054,0.2741273368481821,-10.482305710083338,106.0258026797834,100.11264509865356,5.368841057953466,1.7149137365981204,124.20309817485204,125.21912805996146,0.9003713045046887,470533.4503908294,129220.46986619472,2203.9654526191707,14620566.125181569,2167.4378641426406,87576.66941255811,115418.42670624456,72368.11074129898,1234.2999225300537,8188042.88162106,1213.843159211368,49046.08470287069,64638.47015966568,338.97019608842214,2248645.123038092,333.3522478516146,13469.30405295933,17751.37023420173,38352.5626513223,5.685607230639743,229.7304818213778,302.76477692229736,37716.9235473232,1523975.657807033,2008467.2543790448,225.92302626869937,297.7468819441963,12030.647189492294,2218.4693755556686,5369.012450882578,15948.230733735809,0.0
862.5756731721723,14969.669593092687,3678.7395378778224,1.707772354074781,120.53818690086597,2.1946265528568523,147.3839881254609,513.0150572026663,132.59283711436169,0,1.0,-54.04002742680734,916.6157005989796,914.3584049553588,50.6917918373692,-0.322702649527514,513.3377598521938,510.0184636866296,5.472100246031098,6.408364664338421,140.97562346112247,144.56514720748515,3.272957139078956,-0.6966872806215791,2.40445963469636,1.9875470341858072,0.3680331488515712,-980.9257497838172,15950.595342876504,15310.30692010172,554.8845970491894,-0.1699825878400482,2.3646091406969005,2.26211052058667,0.0902387912883968,24.994689931165908,95.54349696970006,107.3691621834498,12.55137810185987,6.674825202911521,125.91801191145017,127.5713157335546,4.432492528411223,442514.3083140504,127129.84277211888,1473.0828879408796,12912472.826426923,1893.0314761920235,103973.30770896758,114371.35573172872,75610.20509894041,876.1129319148058,7679665.902605459,1125.8764665523483,61837.90484805343,68022.12191688808,251.6983003539479,2206289.6055504456,323.4528138060755,17765.398706861815,19542.06113078425,25564.78788071757,3.747922554487368,205.8517831995977,226.43838157224744,32852.83437649504,1804416.8312564164,1984870.962012752,264.5363056058625,290.9917610498017,15982.500181807009,2093.709716814393,5034.3236027460935,14967.961820738612,1.0
977.5575987761262,14645.796616544769,3678.590774021754,1.625321155288611,91.87454229878014,2.2533503179931778,155.8565768717337,477.4064800813826,138.62869121400178,1,0.0,114.98192560395388,862.5756731721723,918.916324182426,57.52547657823251,-35.6085771212837,513.0150572026663,501.2530990454141,20.652408122584028,8.472588746272805,147.3839881254609,148.07206281943903,7.464300281376167,-0.0824511987861698,1.707772354074781,1.9125177146865835,0.4280241693438564,-323.8729765479184,14969.669593092687,15188.68718417132,679.412583016124,0.0587237651363254,2.1946265528568523,2.270862003848977,0.0863337384707397,-28.663644602085824,120.53818690086597,102.65207538978204,15.598078273765408,6.0358540996400905,132.59283711436169,132.3798467466045,6.35801586626268,466692.3323085189,152358.78104019872,1588.845045803974,14317109.772633018,2202.779726058832,89812.65695825114,135517.53050463664,74406.9397618678,775.938851748142,6991998.210692461,1075.7640437033872,43861.501847948726,66182.23551076547,253.31699158049443,2282643.726214287,351.1994670552493,14319.251664345176,21606.193268822903,23804.12307692457,3.662417942110631,149.3256372306657,225.3161445600895,33002.11046315456,1345575.8607460735,2030327.6167380568,207.0255291044339,312.3790054300489,12736.447554765336,2061.374897157509,4922.610695469831,14644.17129538948,0.0
905.783731714643,14243.142803693589,3865.924040343217,1.889231701208131,121.05297429458312,2.1137184149040817,112.39128911873836,466.3125596765729,121.24663393407558,0,1.0,-71.7738670614832,977.5575987761262,915.305667887647,58.079353089203074,-11.093920404809694,477.4064800813826,485.5780323202072,24.40003111242969,-43.46528775299534,155.8565768717337,138.54395137197767,23.041647016106573,0.2639105459195199,1.625321155288611,1.740775070190507,0.1350151047666427,-402.6538128511802,14645.796616544769,14619.536337777014,363.974580993463,-0.139631903089096,2.2533503179931778,2.1872317619180373,0.0701090528380088,29.17843199580298,91.87454229878014,111.15523449807638,16.699552996358356,-17.3820572799262,138.62869121400178,130.8227207541463,8.825189106596348,422378.3304492533,101802.20127019015,1711.2353403939042,12901207.040074142,1914.5717536457792,109647.81479170424,109823.22854264623,52409.46971430864,880.9724704124899,6641756.378629317,985.6534444894309,56448.52229976944,56538.8282219672,212.33318634276893,1600805.1808094038,237.563537485086,13605.299832625697,13627.065489158522,26908.59690957239,3.993303836864192,228.69711656285943,229.0629844930331,30105.99323027569,1724174.7996895963,1726933.1215901994,255.8719009453708,256.28124289158967,14677.26566092638,1996.74161781854,4789.588516764648,14241.25357199238,2.0
958.9648592031912,14098.430161872027,3418.0626814741004,1.411518943615016,100.34887947089408,2.229865461586592,118.61220809250632,575.0951537271714,130.99463771395654,0,1.0,53.18112748854821,905.783731714643,947.4353965646532,37.25007892327027,108.78259405059843,466.3125596765729,506.2713978283755,59.86067824122795,6.220918973767965,112.39128911873836,128.95335802765945,23.505581174449485,-0.477712757593115,1.889231701208131,1.6420239333705853,0.2392939756628822,-144.7126418215612,14243.142803693589,14329.123194036794,283.63176755776345,0.11614704668251,2.1137184149040817,2.1989780648279504,0.074764901852175,-20.704094823689047,121.05297429458312,104.42546535475245,15.010301055767632,9.74800377988096,121.24663393407558,130.28998762067792,8.712426621563504,551496.0431224145,113744.93943320992,1353.597065026411,13519899.095165633,2138.362618412445,96231.04907300392,125619.25431173736,68213.30604687917,811.7577038670921,8107938.861253583,1282.384820422051,57710.154265663215,75334.38131354295,167.42337866657897,1672245.9321376325,264.4892661480015,11902.602173651523,15537.563227530289,19900.201248715683,3.147497340742316,141.64434434370696,184.90141264523567,31437.602480549096,1414761.6690425137,1846818.751389944,223.7645004410625,292.10041829140005,13145.16511129126,1998.2609105606189,4734.455449801012,14097.018642928411,1.0
903.3759240705054,14207.932028497256,3642.464431916033,2.910271953970908,86.24489110431257,2.925836704239352,137.26235222122085,485.4804698119834,116.48339816165785,1,0.0,-55.58893513268572,958.9648592031912,922.7081716627798,31.42228393934781,-89.61468391518792,575.0951537271714,508.9627277385758,58.06871378024987,18.65014412871453,118.61220809250632,122.75528314415516,12.942806810139109,1.498753010355892,1.411518943615016,2.0703408662646843,0.7656144876916342,109.501866625229,14098.430161872027,14183.16833135429,75.46765994715989,0.6959712426527602,2.229865461586592,2.423140193576675,0.4392042468915682,-14.103988366581504,100.34887947089408,102.5489149565966,17.50802047488412,-14.51123955229869,130.99463771395654,122.90822326989662,7.396937046963179,438571.3680345836,123999.50427793658,2629.0696157149446,12835103.72537464,2643.1304363716267,77911.55819771848,105228.29745316028,66638.19124385624,1412.8801954944354,6897673.516251574,1420.4365777672658,41870.21025220502,56550.414864817976,399.4707740054954,1950214.1704307552,401.6072282390779,11838.17662004099,15988.785226390188,41348.94610646056,8.51498050224646,250.99608775415592,338.99836677309924,41570.08902031514,1225361.5506152208,1654988.203529217,252.3384679461237,340.8114017759052,10046.097989912463,1992.826896565644,4777.532195636615,14205.021756543283,0.0
1003.0373962440992,15133.563325505742,3956.330367307769,1.7168027043926384,113.680793504886,2.225356891272912,154.14278873557137,520.9763731601596,131.85006983583017,0,1.0,99.66147217359378,903.3759240705054,955.1260598392652,49.941511234335614,35.49590334817617,485.4804698119834,527.1839988997714,45.12869216249348,16.88043651435052,137.26235222122085,136.67244968309953,17.77263427187083,-1.1934692495782695,2.910271953970908,2.012864533992853,0.7920256319857222,925.6312970084856,14207.932028497256,14479.975171958342,568.6657810539822,-0.70047981296644,2.925836704239352,2.460353019032952,0.4031269994636499,27.435902400573426,86.24489110431257,100.09152136003088,13.719761660880597,15.366671674172323,116.48339816165785,126.4427019038148,8.635608797310788,522558.7848392607,154610.9814631318,1722.01731447882,15179529.95391047,2232.1161819362446,114026.08712010396,132250.55074273373,80304.75102425068,894.4136463660303,7884228.9343115855,1159.358362202329,59225.007498144536,68690.77118398456,264.63275656385207,2332729.6544998223,343.0227171527284,17523.074536515756,20323.7374594747,25981.342444325503,3.82049872917613,195.16749372668937,226.36055646851148,33677.57943592921,1720395.487399934,1995361.3813328904,252.9803372314709,293.4134615239794,14988.820562611809,2132.649113322744,5085.545228913927,15131.84652280135,1.0
