motor_id,ciclo,op1,op2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,run_id,sensor_11_Smoothed,sensor_4_Smoothed,sensor_12_Smoothed,sensor_7_Smoothed,sensor_15_Smoothed,RUL,ciclo_diff1,ciclo_lag1,ciclo_roll_mean_3,ciclo_roll_std_3,sensor_4_Smoothed_diff1,sensor_4_Smoothed_lag1,sensor_4_Smoothed_roll_mean_3,sensor_4_Smoothed_roll_std_3,sensor_11_Smoothed_diff1,sensor_11_Smoothed_lag1,sensor_11_Smoothed_roll_mean_3,sensor_11_Smoothed_roll_std_3,sensor_12_Smoothed_diff1,sensor_12_Smoothed_lag1,sensor_12_Smoothed_roll_mean_3,sensor_12_Smoothed_roll_std_3,sensor_7_Smoothed_diff1,sensor_7_Smoothed_lag1,sensor_7_Smoothed_roll_mean_3,sensor_7_Smoothed_roll_std_3,sensor_15_Smoothed_diff1,sensor_15_Smoothed_lag1,sensor_15_Smoothed_roll_mean_3,sensor_15_Smoothed_roll_std_3,sensor_11_diff1,sensor_11_lag1,sensor_11_roll_mean_3,sensor_11_roll_std_3,sensor_12_diff1,sensor_12_lag1,sensor_12_roll_mean_3,sensor_12_roll_std_3,ciclo sensor_4_Smoothed,ciclo sensor_11_Smoothed,ciclo sensor_12_Smoothed,ciclo sensor_7_Smoothed,ciclo sensor_15_Smoothed,ciclo sensor_11,ciclo sensor_12,sensor_4_Smoothed sensor_11_Smoothed,sensor_4_Smoothed sensor_12_Smoothed,sensor_4_Smoothed sensor_7_Smoothed,sensor_4_Smoothed sensor_15_Smoothed,sensor_4_Smoothed sensor_11,sensor_4_Smoothed sensor_12,sensor_11_Smoothed sensor_12_Smoothed,sensor_11_Smoothed sensor_7_Smoothed,sensor_11_Smoothed sensor_15_Smoothed,sensor_11_Smoothed sensor_11,sensor_11_Smoothed sensor_12,sensor_12_Smoothed sensor_7_Smoothed,sensor_12_Smoothed sensor_15_Smoothed,sensor_12_Smoothed sensor_11,sensor_12_Smoothed sensor_12,sensor_7_Smoothed sensor_15_Smoothed,sensor_7_Smoothed sensor_11,sensor_7_Smoothed sensor_12,sensor_15_Smoothed sensor_11,sensor_15_Smoothed sensor_12,sensor_11 sensor_12,sensor_mean,sensor_std,sensor_range
1.0,11.0,0.0007,-0.0004,642.04,1581.03,1403.83,21.61,554.69,2388.04,9051.67,47.23,521.95,2388.06,8132.38,8.3919,391.0,39.06,23.3609,1.0,47.311,1402.0710000000001,521.966,554.235,8.40922,20,1.0,10.0,10.0,1.0,0.5620000000001255,1401.509,1401.8025925925929,0.2818452060304502,0.0030000000000001137,47.308,47.315222222222225,0.01002404516553074,0.023000000000024556,521.943,521.9485555555556,0.015435648975022932,0.07899999999995089,554.1560000000001,554.1777407407408,0.050064197469712954,-0.0013300000000011636,8.41055,8.410152962962963,0.0008109484870061824,0.0899999999999963,47.14,47.24666666666667,0.11590225767142913,-0.049999999999954525,522.0,521.9933333333333,0.040414518842729806,15422.781,520.421,5741.626,6096.585,92.50142,519.53,5741.450000000001,66333.381081,731833.3915860001,777076.820685,11790.323494620001,66219.81333,731810.9584500002,24694.733426,26221.412085,397.84860741999995,2234.49853,24693.976450000002,289291.82601,4389.32692652,24652.454179999997,272440.1537,4660.6840467,26176.51905,289282.95825,397.16746059999997,4389.192379,24651.698500000002,389.27152750000005,479.62216878743544,1393.6617800000001
1.0,12.0,0.0026,0.0003,642.54,1587.43,1397.82,21.61,554.35,2388.02,9050.02,47.27,522.01,2388.06,8132.33,8.3984,391.0,39.11,23.3845,1.0,47.288,1402.3110000000001,521.951,554.1850000000001,8.41103,19,1.0,11.0,11.0,1.0,0.2400000000000091,1402.0710000000001,1401.9636666666668,0.41163252219787994,-0.02300000000000324,47.311,47.30233333333333,0.012503332888966984,-0.014999999999986358,521.966,521.9533333333334,0.011676186593086349,-0.049999999999954525,554.235,554.192,0.03996248240515684,0.0018100000000007554,8.40922,8.410266666666667,0.0009376744282278562,0.04000000000000625,47.23,47.21333333333333,0.06658328118480732,0.05999999999994543,521.95,521.9866666666667,0.0321455025360057,16827.732000000004,567.4559999999999,6263.412,6650.220000000001,100.93236,567.24,6264.12,66312.482568,731937.6287610001,777139.7215350001,11794.879890330001,66287.24097000001,732020.36511,24682.018888,26206.30028,397.74078664,2235.30376,24684.808879999997,289257.41493500007,4390.1455195300005,24672.623770000002,272463.64151,4661.266660550001,26196.324950000006,289290.11185000004,397.58938810000006,4390.6417703,24675.4127,389.42825375000007,479.57941040136797,1393.8999700000002
1.0,13.0,-0.0056,0.0003,641.94,1589.09,1403.94,21.61,554.04,2388.02,9045.67,47.35,522.37,2388.03,8131.12,8.4166,392.0,39.08,23.3677,1.0,47.273,1402.5710000000001,521.991,554.1780000000001,8.40828,18,1.0,12.0,12.0,1.0,0.2599999999999909,1402.3110000000001,1402.3176666666668,0.2500666577748549,-0.014999999999993463,47.288,47.290666666666674,0.019139836293243905,0.03999999999996362,521.951,521.9693333333333,0.020207259422225014,-0.006999999999948159,554.1850000000001,554.1993333333335,0.03108590248523299,-0.0027500000000006963,8.41103,8.40951,0.001397748189056237,0.0799999999999983,47.27,47.28333333333334,0.06110100926608543,0.36000000000001364,522.01,522.11,0.22715633383180545,18233.423000000003,614.5490000000001,6785.883,7204.314000000001,109.30763999999999,615.5500000000001,6790.81,66303.73888300001,732129.438861,777273.9916380002,11793.20968788,66411.73685000002,732661.0132700001,24676.080543,26197.656594000007,397.48462044,2238.3765500000004,24693.997010000003,289275.9283980001,4389.046485479999,24716.27385,272672.43867,4659.68379384,26240.328300000005,289485.96186000004,398.132058,4392.2332236,24734.2195,389.64266,479.5546929887223,1394.16272
1.0,14.0,0.0017,-0.0004,642.23,1583.16,1402.88,21.61,554.66,2388.03,9045.3,47.24,521.95,2388.06,8130.3,8.4293,392.0,39.03,23.4572,1.0,47.269,1402.217,522.048,554.237,8.412040000000001,17,1.0,13.0,13.0,1.0,-0.35400000000004184,1402.5710000000001,1402.3663333333334,0.18337211710249327,-0.0040000000000048885,47.273,47.276666666666664,0.010016652800824562,0.05700000000001637,521.991,521.9966666666667,0.048747649516228196,0.05899999999985539,554.1780000000001,554.2,0.032233522922350814,0.00376000000000154,8.40828,8.41045,0.0019459445007564222,-0.10999999999999943,47.35,47.28666666666667,0.05686240703077929,-0.4199999999999591,522.37,522.11,0.22715633383180545,19631.038,661.766,7308.6720000000005,7759.317999999999,117.76856000000001,661.36,7307.300000000001,66281.395373,732024.5804160001,777160.543429,11795.505492680002,66240.73108000001,731887.1631500002,24676.686912,26198.228752999996,397.62871876,2232.98756,24672.05455,289338.317376,4391.48865792,24661.54752,272482.9536,4662.26381348,26182.15588,289284.00215,397.3847696000001,4390.664278000001,24656.918,389.67163000000005,479.33555032313916,1393.8049600000002
1.0,15.0,-0.0003,-0.0003,642.5,1584.81,1398.79,21.61,554.15,2388.0,9052.59,47.35,521.38,2388.0,8133.62,8.4163,392.0,39.04,23.3672,1.0,47.273,1401.904,521.971,554.236,8.41336,16,1.0,14.0,14.0,1.0,-0.31300000000010186,1402.217,1402.2306666666666,0.3337099538981718,0.0040000000000048885,47.269,47.27166666666667,0.002309401076553158,-0.07699999999999818,522.048,522.0033333333333,0.03995414037816341,-0.0009999999999763531,554.237,554.217,0.03377869150802985,0.0013199999999997658,8.412040000000001,8.411226666666668,0.0026358553324052187,0.10999999999999943,47.24,47.31333333333333,0.06350852961085808,-0.57000000000005,521.95,521.9000000000001,0.4968903299521691,21028.56,709.095,7829.5650000000005,8313.539999999999,126.20040000000002,710.25,7820.7,66272.207792,731753.232784,776985.665344,11794.72303744,66380.1544,730924.7075199999,24675.135083,26200.398428,397.7247672800001,2238.3765500000004,24647.196740000003,289295.119156,4391.529932560001,24715.32685,272145.23998,4662.98699296,26243.0746,288967.56568,398.37259600000004,4386.5576368,24687.343,389.69092,479.0919441677317,1393.49064
1.0,16.0,-0.0018,0.0003,642.32,1584.51,1407.76,21.61,553.82,2388.1,9041.94,47.39,522.16,2388.1,8133.83,8.43,390.0,38.87,23.3484,1.0,47.286,1403.167,521.995,554.196,8.41398,15,1.0,15.0,15.0,1.0,1.26299999999992,1401.904,1402.4293333333335,0.6577281606641554,0.012999999999998124,47.273,47.276,0.008888194417255309,0.02400000000000091,521.971,522.0046666666667,0.03939966158938464,-0.03999999999996362,554.236,554.2230000000001,0.02338803112707979,0.0006199999999996209,8.41336,8.413126666666669,0.0009908245724602478,0.03999999999999915,47.35,47.326666666666675,0.07767453465153798,0.7799999999999727,521.38,521.83,0.4036087214121702,22450.672,756.576,8351.92,8867.136,134.62368,758.24,8354.56,66350.15476199999,732446.1581649999,777629.538732,11806.21907466,66496.08413,732677.68072,24683.05557,26205.712056,397.86345828000003,2240.8835400000003,24690.85776,289287.54102,4392.0554901000005,24737.34305,272564.9092,4662.99406008,26263.34844,289378.98336,398.7385122,4393.4437968,24745.162399999997,390.0759974999999,479.38576537071754,1394.7530199999999
1.0,17.0,0.0014,0.0002,642.19,1582.7,1404.12,21.61,554.42,2388.06,9045.85,47.27,522.09,2388.02,8126.78,8.4577,391.0,39.09,23.3409,1.0,47.282,1403.0949999999998,522.003,554.249,8.42061,14,1.0,16.0,16.0,1.0,-0.07200000000011642,1403.167,1402.7219999999998,0.7093229165882646,-0.0040000000000048885,47.286,47.28033333333334,0.0066583281183884725,0.008000000000038199,521.995,521.9896666666667,0.016653327996540238,0.05299999999999727,554.196,554.227,0.02762245463393864,0.00662999999999947,8.41398,8.415983333333335,0.0040187850568826995,-0.11999999999999744,47.39,47.336666666666666,0.06110100926607176,-0.06999999999993634,522.16,521.8766666666667,0.431547602627205,23852.614999999998,803.794,8874.051000000001,9422.233,143.15037,803.59,8875.53,66341.13778999998,732419.799285,777664.0006549999,11814.915787949998,66324.30064999999,732541.8685499999,24681.345846,26206.001217999998,398.14328201999996,2235.02014,24685.45938,289319.64074700006,4395.58368183,24675.081810000003,272532.54627000005,4667.11467189,26199.350230000004,289367.86041,398.04223470000005,4396.3162749,24679.194300000003,390.17620125,479.26473985183475,1394.67439
1.0,18.0,0.0035,0.0001,642.59,1586.53,1403.69,21.61,553.5,2388.04,9048.12,47.44,522.14,2388.06,8133.22,8.4323,391.0,38.96,23.4481,1.0,47.305,1403.375,522.008,554.24,8.421710000000001,13,1.0,17.0,17.0,1.0,0.2800000000002001,1403.0949999999998,1403.2123333333332,0.1454005960466274,0.02300000000000324,47.282,47.291,0.012288205727390818,0.0049999999999954525,522.003,522.0020000000001,0.006557438526286796,-0.009000000000014552,554.249,554.2283333333334,0.028360771028617327,0.001100000000000989,8.42061,8.418766666666668,0.004181702205258298,0.1699999999999946,47.27,47.36666666666667,0.08736894948053128,0.049999999999954525,522.09,522.13,0.0360555127525805,25260.75,851.49,9396.144,9976.32,151.59078000000002,853.92,9398.52,66386.654375,732572.9770000001,777806.56,11818.817271250002,66576.11,732758.2225,24693.588440000003,26218.3232,398.38899155,2244.1492,24699.8327,289317.71392,4396.199993680001,24764.05952,272561.25712,4667.6485504,26293.1456,289390.8736,399.5259224,4397.3116594,24770.3216,390.36621375,479.22003520799126,1394.95329
1.0,19.0,0.0029,0.0001,642.43,1585.58,1402.3,21.61,553.87,2388.01,9046.9,47.25,522.06,2388.01,8129.31,8.3892,391.0,39.06,23.3809,1.0,47.293,1402.377,522.011,554.1780000000001,8.4171,12,1.0,18.0,18.0,1.0,-0.9980000000000473,1403.375,1402.9489999999998,0.514769851484391,-0.012000000000000455,47.305,47.29333333333333,0.011503622617766471,0.0029999999999290594,522.008,522.0073333333333,0.004041451887421354,-0.06199999999989814,554.24,554.2223333333334,0.03865660788702758,-0.004610000000001335,8.421710000000001,8.419806666666666,0.002407702916366224,-0.18999999999999773,47.44,47.32,0.10440306508910223,-0.08000000000004093,522.14,522.0966666666667,0.04041451884165759,26645.163,898.567,9918.208999999999,10529.382000000001,159.92489999999998,897.75,9919.14,66322.615461,732056.2201469999,777166.4811060001,11803.947446699998,66262.31324999999,732124.9366199999,24687.466223,26208.740154000006,398.06991029999995,2234.59425,24689.783579999996,289287.011958,4393.818788099999,24665.01975,272521.06265999994,4664.571643800001,26184.910500000005,289314.16668,397.707975,4394.231225999999,24667.335,390.3232625,478.8229135026641,1393.9599
1.0,20.0,0.0011,-0.0001,642.61,1587.78,1400.7,21.61,554.31,2388.05,9041.12,47.46,522.28,2388.05,8128.59,8.4099,392.0,39.0,23.3325,1.0,47.325,1402.583,522.039,554.1809999999999,8.417159999999999,11,1.0,19.0,19.0,1.0,0.20600000000013097,1402.377,1402.7783333333334,0.5268940437417478,0.03200000000000358,47.293,47.30766666666667,0.016165807537263314,0.02800000000002001,522.011,522.0193333333333,0.017097758138386737,0.0029999999998153726,554.1780000000001,554.1996666666668,0.03496188400709147,5.9999999999504894e-05,8.4171,8.418656666666667,0.0026444344071021035,0.21000000000000085,47.25,47.383333333333326,0.11590225767141657,0.22000000000002728,522.06,522.16,0.11135528725592167,28051.660000000003,946.5,10440.779999999999,11083.619999999999,168.34319999999997,949.2,10445.599999999999,66377.24047500001,732203.026737,777284.849523,11805.76552428,66566.58918000001,732541.04924,24705.495675000002,26226.615824999997,398.34209699999997,2246.0445,24716.901,289304.09505899996,4394.085789239999,24775.97094,272650.52891999995,4664.630145959999,26301.430259999997,289437.65267999994,399.47841359999995,4396.114324799999,24787.408799999997,390.53564500000005,478.7595585400042,1394.1658400000001
